SITE: https://naahq.org | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,XOrigin(22) | SCRIPTS: 41 same-origin, 22 cross-origin
SITE: https://www.holidaycottages.co.uk | RISK LEVEL: MINIMAL | PROTECTIONS: Framework | RISKS: InlineJS,InlineCSS,XOrigin(6) | SCRIPTS: 23 same-origin, 6 cross-origin
SITE: https://teamlocker.squadlocker.com | RISK LEVEL: LOW | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,XOrigin(18) | SCRIPTS: 10 same-origin, 18 cross-origin
SITE: https://ads.indeed.com | RISK LEVEL: MINIMAL | PROTECTIONS: Framework | RISKS: InlineJS,InlineCSS,XOrigin(12) | SCRIPTS: 0 same-origin, 12 cross-origin
SITE: https://static.codepen.io | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,XOrigin(8) | SCRIPTS: 0 same-origin, 8 cross-origin
SITE: https://api.blerp.com | RISK LEVEL: MINIMAL | PROTECTIONS: none | RISKS: none | SCRIPTS: 0 same-origin, 0 cross-origin
SITE: https://bancadigital.gtc.com.gt | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO,Sandbox | RISKS: InlineJS,InlineCSS,XOrigin(4) | SCRIPTS: 7 same-origin, 4 cross-origin
SITE: https://www.favbet.ua | RISK LEVEL: LOW | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,Eval,XOrigin(8) | SCRIPTS: 2 same-origin, 8 cross-origin
SITE: https://secure.checkout.orientaltrading.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,Framework | RISKS: InlineJS,InlineCSS,XOrigin(21),SensitiveForms | SCRIPTS: 6 same-origin, 21 cross-origin
SITE: https://butterfly-conservation.org | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,XOrigin(12) | SCRIPTS: 10 same-origin, 12 cross-origin
SITE: https://headachejournal.onlinelibrary.wiley.com | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,XOrigin(15),SensitiveForms | SCRIPTS: 12 same-origin, 15 cross-origin
SITE: https://hansard.parliament.uk | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,XOrigin(3) | SCRIPTS: 10 same-origin, 3 cross-origin
SITE: https://redonionrestaurants.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO,Framework | RISKS: InlineJS,InlineCSS,XOrigin(2) | SCRIPTS: 25 same-origin, 2 cross-origin
SITE: https://www.aqua-calc.com | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO,Framework | RISKS: InlineJS,InlineCSS,XOrigin(4) | SCRIPTS: 5 same-origin, 4 cross-origin
SITE: https://firstteamtoyota.com | RISK LEVEL: MEDIUM | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,Eval,XOrigin(62),PostMessage | SCRIPTS: 0 same-origin, 62 cross-origin
SITE: https://fscu.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,XOrigin(5) | SCRIPTS: 5 same-origin, 5 cross-origin
SITE: https://gale.udemy.com | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,XOrigin(2) | SCRIPTS: 6 same-origin, 2 cross-origin
SITE: https://thedyrt.report-uri.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,XOrigin(4) | SCRIPTS: 0 same-origin, 4 cross-origin
SITE: https://sodimac.com | RISK LEVEL: LOW | PROTECTIONS: Sandbox | RISKS: InlineJS,InlineCSS,XOrigin(16) | SCRIPTS: 2 same-origin, 16 cross-origin
SITE: https://jadafs.ada.org | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO,Sandbox | RISKS: InlineJS,InlineCSS,XOrigin(7),SensitiveForms | SCRIPTS: 2 same-origin, 7 cross-origin
SITE: https://lectura-specs.com | RISK LEVEL: LOW | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,XOrigin(11) | SCRIPTS: 9 same-origin, 11 cross-origin
SITE: https://www.aversi.ge | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,XOrigin(10),SensitiveForms | SCRIPTS: 19 same-origin, 10 cross-origin
SITE: https://mschosting.report-uri.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,XOrigin(4) | SCRIPTS: 0 same-origin, 4 cross-origin
SITE: https://mea.com.lb | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,XOrigin(5) | SCRIPTS: 4 same-origin, 5 cross-origin
SITE: https://app.usmobile.com | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO,Framework | RISKS: InlineJS,InlineCSS,XOrigin(12),SensitiveForms | SCRIPTS: 3 same-origin, 12 cross-origin
SITE: https://cfmotousa.com | RISK LEVEL: MEDIUM | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,XOrigin(13) | SCRIPTS: 0 same-origin, 13 cross-origin
SITE: https://www.carolinachrysler.com | RISK LEVEL: LOW | PROTECTIONS: Framework | RISKS: InlineJS,InlineCSS,XOrigin(84),PostMessage,JSONP | SCRIPTS: 67 same-origin, 84 cross-origin
SITE: https://www.sandbox.game | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO,Framework | RISKS: InlineJS,InlineCSS,XOrigin(6) | SCRIPTS: 111 same-origin, 6 cross-origin
SITE: https://world-weather.info | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,XOrigin(6) | SCRIPTS: 1 same-origin, 6 cross-origin
SITE: https://www.hipaajournal.com | RISK LEVEL: LOW | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,XOrigin(9),SensitiveForms | SCRIPTS: 4 same-origin, 9 cross-origin
SITE: https://jco.ascopubs.org | RISK LEVEL: LOW | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,XOrigin(33) | SCRIPTS: 3 same-origin, 33 cross-origin
SITE: https://www.bangenergy.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,XOrigin(1) | SCRIPTS: 0 same-origin, 1 cross-origin
SITE: https://getbodysmart.com | RISK LEVEL: MEDIUM | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,XOrigin(7),PostMessage | SCRIPTS: 0 same-origin, 7 cross-origin
SITE: https://ebizautos.report-uri.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,XOrigin(4) | SCRIPTS: 0 same-origin, 4 cross-origin
SITE: https://kinogo.media | RISK LEVEL: MEDIUM | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,XOrigin(1),SensitiveForms | SCRIPTS: 3 same-origin, 1 cross-origin
SITE: https://www.glassdoor.com.mx | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO,Framework | RISKS: InlineJS,InlineCSS,XOrigin(10),SensitiveForms | SCRIPTS: 29 same-origin, 10 cross-origin
SITE: https://motorhome.comparethemarket.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO,Sandbox | RISKS: InlineJS,InlineCSS,XOrigin(10) | SCRIPTS: 6 same-origin, 10 cross-origin
SITE: https://www.brilliance.com | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,XOrigin(13) | SCRIPTS: 24 same-origin, 13 cross-origin
SITE: https://www.napletonfordcolumbus.com | RISK LEVEL: MINIMAL | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,XOrigin(26),PostMessage | SCRIPTS: 32 same-origin, 26 cross-origin
SITE: https://shadestation.com | RISK LEVEL: MINIMAL | PROTECTIONS: Framework,Sandbox | RISKS: InlineJS,InlineCSS,XOrigin(27) | SCRIPTS: 0 same-origin, 27 cross-origin
SITE: https://carphonewarehouse.com | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO,Framework | RISKS: InlineJS,InlineCSS,XOrigin(10) | SCRIPTS: 6 same-origin, 10 cross-origin
SITE: https://punchout.shi.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,Sandbox | RISKS: InlineJS,InlineCSS,XOrigin(12),SensitiveForms | SCRIPTS: 4 same-origin, 12 cross-origin
SITE: https://lottery.broadwaydirect.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,XOrigin(5) | SCRIPTS: 10 same-origin, 5 cross-origin
SITE: https://jdate.com | RISK LEVEL: LOW | PROTECTIONS: Framework | RISKS: InlineJS,InlineCSS,XOrigin(17),SensitiveForms,PostMessage | SCRIPTS: 1 same-origin, 17 cross-origin
SITE: https://sonicelectronix.com | RISK LEVEL: MINIMAL | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,XOrigin(28) | SCRIPTS: 0 same-origin, 28 cross-origin
SITE: https://kaieteurnewsonline.com | RISK LEVEL: LOW | PROTECTIONS: CSP | RISKS: InlineJS,InlineCSS,XOrigin(1),SensitiveForms | SCRIPTS: 0 same-origin, 1 cross-origin
SITE: https://hellerford.com | RISK LEVEL: MINIMAL | PROTECTIONS: Framework | RISKS: InlineJS,InlineCSS,XOrigin(93) | SCRIPTS: 0 same-origin, 93 cross-origin
SITE: https://www.luxaviation.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO,Framework | RISKS: InlineJS,InlineCSS,XOrigin(3) | SCRIPTS: 17 same-origin, 3 cross-origin
SITE: https://dev.epicgames.com | RISK LEVEL: LOW | PROTECTIONS: Framework | RISKS: InlineJS,InlineCSS,XOrigin(8) | SCRIPTS: 0 same-origin, 8 cross-origin
SITE: https://zepbound.lilly.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO,Framework | RISKS: InlineJS,InlineCSS,XOrigin(14) | SCRIPTS: 6 same-origin, 14 cross-origin
SITE: https://analytics.vdo.ai | RISK LEVEL: MINIMAL | PROTECTIONS: none | RISKS: none | SCRIPTS: 0 same-origin, 0 cross-origin
SITE: https://www.hants.gov.uk | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,XOrigin(3) | SCRIPTS: 7 same-origin, 3 cross-origin
SITE: https://el-pl.ch | RISK LEVEL: MINIMAL | PROTECTIONS: Sandbox | RISKS: InlineJS,InlineCSS,XOrigin(7),PostMessage | SCRIPTS: 11 same-origin, 7 cross-origin
SITE: https://www.playalargoresort.com | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO,Framework,Sandbox | RISKS: InlineJS,InlineCSS,XOrigin(42) | SCRIPTS: 2 same-origin, 42 cross-origin
SITE: https://www.mcleanhospital.org | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,XOrigin(8),SensitiveForms | SCRIPTS: 2 same-origin, 8 cross-origin
SITE: https://vnshs.udemy.com | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO,Framework | RISKS: InlineJS,InlineCSS,XOrigin(5),SensitiveForms | SCRIPTS: 4 same-origin, 5 cross-origin
SITE: https://assets.sunshine.co.uk | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO,Framework | RISKS: InlineJS,InlineCSS,XOrigin(9),SensitiveForms | SCRIPTS: 1 same-origin, 9 cross-origin
SITE: https://panoramaed.report-uri.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,XOrigin(4) | SCRIPTS: 0 same-origin, 4 cross-origin
SITE: https://www.tgw.com | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,XOrigin(6) | SCRIPTS: 12 same-origin, 6 cross-origin
SITE: https://oh.reporting.cambiumast.com | RISK LEVEL: MINIMAL | PROTECTIONS: none | RISKS: InlineJS | SCRIPTS: 0 same-origin, 0 cross-origin
SITE: https://gardein.com | RISK LEVEL: LOW | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,XOrigin(2) | SCRIPTS: 1 same-origin, 2 cross-origin
SITE: https://www.gtc.com.gt | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO,Sandbox | RISKS: InlineJS,InlineCSS,XOrigin(18) | SCRIPTS: 2 same-origin, 18 cross-origin
SITE: https://megapx.dcard.tw | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO | RISKS: none | SCRIPTS: 0 same-origin, 0 cross-origin
SITE: https://ag.org | RISK LEVEL: LOW | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,XOrigin(5) | SCRIPTS: 8 same-origin, 5 cross-origin
SITE: https://bookshop.org | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO,Sandbox | RISKS: InlineJS,InlineCSS,XOrigin(37) | SCRIPTS: 0 same-origin, 37 cross-origin
SITE: https://www.playerauctions.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO,Framework | RISKS: InlineJS,InlineCSS,XOrigin(2) | SCRIPTS: 7 same-origin, 2 cross-origin
SITE: https://www.myeloma.org | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,SensitiveForms | SCRIPTS: 10 same-origin, 0 cross-origin
SITE: https://sso1.cambiumast.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO,Framework,Sandbox | RISKS: InlineJS,InlineCSS,XOrigin(1) | SCRIPTS: 1 same-origin, 1 cross-origin
SITE: https://bevmo.com | RISK LEVEL: LOW | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,XOrigin(1) | SCRIPTS: 0 same-origin, 1 cross-origin
SITE: https://www.newpharma.be | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,XOrigin(1) | SCRIPTS: 1 same-origin, 1 cross-origin
SITE: https://www.suny.edu | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,XOrigin(7) | SCRIPTS: 4 same-origin, 7 cross-origin
SITE: https://login.authorize.net | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,XOrigin(1) | SCRIPTS: 4 same-origin, 1 cross-origin
SITE: https://materials.ulprospector.com | RISK LEVEL: MINIMAL | PROTECTIONS: Framework | RISKS: InlineJS,InlineCSS,XOrigin(8),SensitiveForms | SCRIPTS: 5 same-origin, 8 cross-origin
SITE: https://www.cytivalifesciences.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,XOrigin(2) | SCRIPTS: 1 same-origin, 2 cross-origin
SITE: https://dad-api.dcard.tw | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO | RISKS: none | SCRIPTS: 0 same-origin, 0 cross-origin
SITE: https://mi.content.raz-kids.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,Framework | RISKS: InlineJS,InlineCSS,XOrigin(6) | SCRIPTS: 39 same-origin, 6 cross-origin
SITE: https://dl.acm.org | RISK LEVEL: MEDIUM | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,XOrigin(13) | SCRIPTS: 4 same-origin, 13 cross-origin
SITE: https://www.howdengroup.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,XOrigin(5),SensitiveForms | SCRIPTS: 7 same-origin, 5 cross-origin
SITE: https://go.seated.com | RISK LEVEL: MINIMAL | PROTECTIONS: Framework | RISKS: InlineJS,InlineCSS | SCRIPTS: 4 same-origin, 0 cross-origin
SITE: https://wto.to | RISK LEVEL: MEDIUM | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,XOrigin(11) | SCRIPTS: 1 same-origin, 11 cross-origin
SITE: https://drmartypets.com | RISK LEVEL: MEDIUM | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,XOrigin(21),PostMessage | SCRIPTS: 0 same-origin, 21 cross-origin
SITE: https://chat-api.tellonym.me | RISK LEVEL: LOW | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,XOrigin(8) | SCRIPTS: 0 same-origin, 8 cross-origin
SITE: https://shop.globe.com.ph | RISK LEVEL: MEDIUM | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,XOrigin(4) | SCRIPTS: 3 same-origin, 4 cross-origin
SITE: https://in.bookmyshow.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO,Framework | RISKS: InlineJS,InlineCSS,XOrigin(36) | SCRIPTS: 0 same-origin, 36 cross-origin
SITE: https://russdarrowmilwaukeenissan.com | RISK LEVEL: LOW | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,XOrigin(57),PostMessage | SCRIPTS: 0 same-origin, 57 cross-origin
SITE: https://steamdb.info | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,XOrigin(1) | SCRIPTS: 7 same-origin, 1 cross-origin
SITE: https://www.spar.at | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO,Framework | RISKS: InlineJS,InlineCSS,XOrigin(11),SensitiveForms,PostMessage | SCRIPTS: 8 same-origin, 11 cross-origin
SITE: https://s1.cdn.autoevolution.com | RISK LEVEL: LOW | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,XOrigin(3),PostMessage | SCRIPTS: 2 same-origin, 3 cross-origin
SITE: https://es.indeed.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO,Framework | RISKS: InlineJS,InlineCSS,XOrigin(33) | SCRIPTS: 0 same-origin, 33 cross-origin
SITE: https://jeanmarcmorandini.com | RISK LEVEL: LOW | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,XOrigin(6),PostMessage | SCRIPTS: 2 same-origin, 6 cross-origin
SITE: https://lbxc360.report-uri.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,XOrigin(4) | SCRIPTS: 0 same-origin, 4 cross-origin
SITE: https://kotawaringinbaratkab.go.id | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,XOrigin(2) | SCRIPTS: 2 same-origin, 2 cross-origin
SITE: https://biosupply.fffenterprises.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineCSS,XOrigin(10) | SCRIPTS: 4 same-origin, 10 cross-origin
SITE: https://aviada.report-uri.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,XOrigin(4) | SCRIPTS: 0 same-origin, 4 cross-origin
SITE: https://www.entrust.com | RISK LEVEL: LOW | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,Eval,XOrigin(10),PostMessage,JSONP | SCRIPTS: 6 same-origin, 10 cross-origin
SITE: https://www.decathlon.be | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,XOrigin(4) | SCRIPTS: 8 same-origin, 4 cross-origin
SITE: https://app.drata.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineCSS | SCRIPTS: 3 same-origin, 0 cross-origin
SITE: https://castore.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO,Framework,Sandbox | RISKS: InlineJS,InlineCSS,Eval,XOrigin(37),SensitiveForms | SCRIPTS: 35 same-origin, 37 cross-origin
SITE: https://islandermania.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO,Framework | RISKS: InlineJS,InlineCSS,XOrigin(11),SensitiveForms | SCRIPTS: 0 same-origin, 11 cross-origin
SITE: https://www.ajog.org | RISK LEVEL: LOW | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,XOrigin(8),SensitiveForms | SCRIPTS: 2 same-origin, 8 cross-origin
SITE: https://www.automobilwoche.de | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO,Framework,Sandbox | RISKS: InlineJS,InlineCSS,XOrigin(20),SensitiveForms,PostMessage | SCRIPTS: 8 same-origin, 20 cross-origin
SITE: https://my.waveapps.com | RISK LEVEL: LOW | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,XOrigin(14),SensitiveForms | SCRIPTS: 1 same-origin, 14 cross-origin
SITE: https://ajog.org | RISK LEVEL: LOW | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,XOrigin(8),SensitiveForms | SCRIPTS: 2 same-origin, 8 cross-origin
SITE: https://www.thetruthaboutguns.com | RISK LEVEL: LOW | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,XOrigin(12),SensitiveForms,PostMessage | SCRIPTS: 22 same-origin, 12 cross-origin
SITE: https://qxbroker.com | RISK LEVEL: LOW | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,XOrigin(3) | SCRIPTS: 0 same-origin, 3 cross-origin
SITE: https://www.polaris.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,Eval,XOrigin(21),PostMessage | SCRIPTS: 2 same-origin, 21 cross-origin
SITE: https://www.rshughes.com | RISK LEVEL: LOW | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,Eval,XOrigin(25),SensitiveForms | SCRIPTS: 7 same-origin, 25 cross-origin
SITE: https://www.carphonewarehouse.com | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO,Framework | RISKS: InlineJS,InlineCSS,XOrigin(10) | SCRIPTS: 6 same-origin, 10 cross-origin
SITE: https://www.binnys.com | RISK LEVEL: MINIMAL | PROTECTIONS: Framework | RISKS: InlineJS,InlineCSS,XOrigin(9),SensitiveForms | SCRIPTS: 9 same-origin, 9 cross-origin
SITE: https://id.indeed.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO,Framework | RISKS: InlineJS,InlineCSS,XOrigin(21) | SCRIPTS: 0 same-origin, 21 cross-origin
SITE: https://www.bullionbypost.co.uk | RISK LEVEL: LOW | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,XOrigin(6),SensitiveForms | SCRIPTS: 6 same-origin, 6 cross-origin
SITE: https://slp.michiganvirtual.org | RISK LEVEL: MINIMAL | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,XOrigin(2),SensitiveForms | SCRIPTS: 21 same-origin, 2 cross-origin
SITE: https://flydenver.com | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO,Framework | RISKS: InlineJS,InlineCSS,XOrigin(51),SensitiveForms | SCRIPTS: 0 same-origin, 51 cross-origin
SITE: https://aiu.edu | RISK LEVEL: LOW | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,XOrigin(79),SensitiveForms | SCRIPTS: 0 same-origin, 79 cross-origin
SITE: https://ajpmonline.org | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO,Sandbox | RISKS: InlineJS,InlineCSS,XOrigin(9),SensitiveForms | SCRIPTS: 2 same-origin, 9 cross-origin
SITE: https://transunion.co | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO,Sandbox | RISKS: InlineJS,InlineCSS,XOrigin(22) | SCRIPTS: 8 same-origin, 22 cross-origin
SITE: https://namemc.com | RISK LEVEL: MEDIUM | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,XOrigin(30) | SCRIPTS: 0 same-origin, 30 cross-origin
SITE: https://pinco678.win | RISK LEVEL: LOW | PROTECTIONS: none | RISKS: InlineJS,XOrigin(2) | SCRIPTS: 0 same-origin, 2 cross-origin
SITE: https://bigchopz.com | RISK LEVEL: LOW | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,XOrigin(1) | SCRIPTS: 3 same-origin, 1 cross-origin
SITE: https://www.firstweber.com | RISK LEVEL: LOW | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,XOrigin(10) | SCRIPTS: 14 same-origin, 10 cross-origin
SITE: https://digital.communityfirstcu.org | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO,Framework | RISKS: InlineJS,InlineCSS,XOrigin(2) | SCRIPTS: 4 same-origin, 2 cross-origin
SITE: https://sandwichbros.com | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO,Sandbox | RISKS: InlineJS,InlineCSS,XOrigin(3) | SCRIPTS: 1 same-origin, 3 cross-origin
SITE: https://privacy.dutchie.com | RISK LEVEL: MINIMAL | PROTECTIONS: none | RISKS: InlineJS,InlineCSS | SCRIPTS: 12 same-origin, 0 cross-origin
SITE: https://www.cpaacademy.org | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO,Framework | RISKS: InlineJS,InlineCSS,XOrigin(2) | SCRIPTS: 9 same-origin, 2 cross-origin
SITE: https://www.fortnite.com | RISK LEVEL: MEDIUM | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,XOrigin(4) | SCRIPTS: 0 same-origin, 4 cross-origin
SITE: https://permission.dcard.tw | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO | RISKS: none | SCRIPTS: 0 same-origin, 0 cross-origin
SITE: https://www.move.org | RISK LEVEL: MINIMAL | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,XOrigin(18) | SCRIPTS: 14 same-origin, 18 cross-origin
SITE: https://thehulltruth.com | RISK LEVEL: MEDIUM | PROTECTIONS: Sandbox | RISKS: InlineJS,InlineCSS,XOrigin(15),SensitiveForms | SCRIPTS: 14 same-origin, 15 cross-origin
SITE: https://www.handpickedhotels.co.uk | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO,Framework | RISKS: InlineJS,InlineCSS,XOrigin(5),SensitiveForms | SCRIPTS: 27 same-origin, 5 cross-origin
SITE: https://www.northcountryford.com | RISK LEVEL: MINIMAL | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,XOrigin(22),PostMessage | SCRIPTS: 30 same-origin, 22 cross-origin
SITE: https://mail.hostinger.com | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,XOrigin(13),SensitiveForms | SCRIPTS: 12 same-origin, 13 cross-origin
SITE: https://tuyendung.topcv.vn | RISK LEVEL: LOW | PROTECTIONS: none | RISKS: InlineJS,InlineCSS,XOrigin(12) | SCRIPTS: 1 same-origin, 12 cross-origin
SITE: https://www.etf.com | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO,Framework | RISKS: InlineJS,InlineCSS,XOrigin(19) | SCRIPTS: 88 same-origin, 19 cross-origin
SITE: https://www.acceleride.com | RISK LEVEL: MINIMAL | PROTECTIONS: Framework | RISKS: InlineJS,InlineCSS,XOrigin(24) | SCRIPTS: 56 same-origin, 24 cross-origin
SITE: https://www.rshughes.mx | RISK LEVEL: LOW | PROTECTIONS: XCTO | RISKS: InlineJS,InlineCSS,Eval,XOrigin(8),SensitiveForms | SCRIPTS: 7 same-origin, 8 cross-origin
SITE: https://firstambank.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO | RISKS: InlineJS,InlineCSS,XOrigin(19) | SCRIPTS: 10 same-origin, 19 cross-origin
SITE: https://jamanetwork.com | RISK LEVEL: MINIMAL | PROTECTIONS: CSP,XCTO,Framework | RISKS: InlineJS,InlineCSS,XOrigin(19) | SCRIPTS: 0 same-origin, 19 cross-origin
SITE: https://www.oecd.org | RISK LEVEL: MINIMAL | PROTECTIONS: XCTO,Sandbox | RISKS: InlineJS,InlineCSS,XOrigin(5) | SCRIPTS: 3 same-origin, 5 cross-origin
